132.6944598540083,said
124.57030925070167,one
121.86225904959946,let
116.44872633407081,blood
113.73810844629283,know
100.19785744078177,cintra
94.78175703857735,like
91.12002036633808,rience
89.72794920691878,man
89.36565663637293,back
86.65760643527072,could
81.2415060330663,geralt
78.53345583196409,going
74.8598955004741,time
73.11735542975967,still
71.25454789961198,nilfgaard
70.40930522865746,right
67.70125502755525,thought
67.70125502755525,see
67.14106763835437,vilgefortz
67.092479544276,foltest
64.99320482645304,get
64.99320482645304,witcher
63.76954061151497,say
62.285154625350835,yennefer
62.285154625350835,head
62.285154625350835,little
59.577104424248624,already
59.577104424248624,two
59.577104424248624,knew
59.577104424248624,eyes
56.869054223146414,left
56.869054223146414,without
55.2620422318571,vizimir
54.93061443340549,tissaia
54.1610040220442,come
54.1610040220442,way
54.1610040220442,someone
51.45295382094199,long
48.74490361983978,hands
48.74490361983978,something
48.74490361983978,even
47.13400827807628,first
46.14171612406061,meve
46.03685341873757,take
46.03685341873757,looked
46.03685341873757,great
43.94449154672439,lydia
43.32880321763536,hand
43.32880321763536,saw
43.32880321763536,make
43.32880321763536,away
42.24341304639601,demawend
41.58883083359672,elves
40.62075301653315,find
40.62075301653315,sodden
40.62075301653315,well
40.62075301653315,face
40.62075301653315,also
40.62075301653315,order
40.62075301653315,ciri
39.758506396608006,lion
38.816242111356935,end
38.36632436477393,henselt
37.91270281543094,behind
37.91270281543094,yes
37.91270281543094,nothing
37.91270281543094,many
37.91270281543094,tell
37.91270281543094,table
37.91270281543094,never
37.352817814715735,emhyr
36.94680261461362,voice
35.909291004461515,king
35.20465261432873,suddenly
