241.0164678980967,geralt
184.1474136749503,witcher
151.65081126172376,know
146.23471085951934,one
144.124585687704,dandelion
111.03005824519062,like
97.48980723967956,said
92.07370683747514,water
83.94955623416851,come
81.2415060330663,go
78.53345583196409,master
78.53345583196409,well
78.53345583196409,back
78.53345583196409,little
76.73264872954786,rience
72.0873067782343,time
67.70125502755525,eyes
67.70125502755525,right
64.99320482645304,going
64.99320482645304,two
64.99320482645304,something
64.99320482645304,also
64.47238260383328,dijkstra
62.285154625350835,want
62.285154625350835,anything
62.16979751083924,philippa
59.577104424248624,see
56.869054223146414,side
56.869054223146414,nothing
54.93061443340549,boatbug
54.66794629533601,oxenfurt
54.1610040220442,even
54.1610040220442,get
54.1610040220442,away
51.45295382094199,girl
50.65687204586901,poet
48.74490361983978,look
48.33894070139683,olsen
46.16908843430766,king
46.14171612406061,barge
46.14171612406061,customs
46.03685341873757,way
46.03685341873757,great
43.32880321763536,told
43.32880321763536,knew
43.32880321763536,could
43.32880321763536,looked
41.74726696938817,temerian
41.44653167389283,shani
39.58585994422888,people
38.47424036192305,friend
37.91270281543094,already
37.91270281543094,around
37.91270281543094,someone
36.94680261461362,men
36.94680261461362,man
36.94680261461362,town
36.04365338911715,say
35.96842909197556,mist
35.20465261432873,river
35.20465261432873,thing
35.20465261432873,trying
35.20465261432873,take
35.20465261432873,think
35.20465261432873,ask
35.20465261432873,without
35.15559323737951,everett
35.15559323737951,tutor
35.15559323737951,pitt
34.53877639491069,delta
33.27106466687737,end
32.95836866004329,skipper
32.95836866004329,aeschna
32.49660241322652,smiled
32.49660241322652,far
