200.39571488156355,ciri
159.7749618650304,know
158.34343977691552,triss
132.6944598540083,geralt
108.3220080440884,said
85.95025038943322,time
78.53345583196409,one
73.11735542975967,take
70.40930522865746,girl
62.285154625350835,well
59.577104424248624,could
59.577104424248624,like
56.869054223146414,eyes
54.1610040220442,nothing
54.1610040220442,even
52.18303964554801,lambert
51.45295382094199,magician
51.45295382094199,see
51.45295382094199,right
48.74490361983978,child
48.74490361983978,long
48.74490361983978,away
47.213226345972004,vesemir
46.03685341873757,going
46.03685341873757,never
44.3614195558365,world
43.604139076846124,fight
43.32880321763536,head
43.32880321763536,get
41.58883083359672,sword
40.62075301653315,something
37.91270281543094,want
37.91270281543094,good
37.91270281543094,hand
37.91270281543094,come
37.91270281543094,moment
35.20465261432873,turned
35.20465261432873,enough
34.30774528499836,voice
33.34434164699998,hill
32.49660241322652,saw
32.49660241322652,face
32.49660241322652,little
32.49660241322652,always
32.49660241322652,let
32.30378644724401,parry
29.818879797456006,coen
29.788552212124312,witchers
29.788552212124312,yes
29.788552212124312,suddenly
29.788552212124312,understand
29.788552212124312,way
29.788552212124312,second
29.788552212124312,everything
29.788552212124312,think
29.788552212124312,much
29.788552212124312,make
29.788552212124312,tell
29.788552212124312,witcher
28.214442932076903,strike
27.333973147668004,eskel
27.0805020110221,heard
27.0805020110221,already
27.0805020110221,another
27.0805020110221,war
27.0805020110221,night
27.0805020110221,arms
27.0805020110221,go
27.0805020110221,back
27.0805020110221,next
27.0805020110221,forget
27.0805020110221,looked
27.0805020110221,really
26.390573296152585,children
26.376848000782076,pendulum
