306.13065023536996,triss
189.5635140771547,ciri
116.44615864739504,geralt
105.6139578429862,witchers
105.6139578429862,girl
92.07370683747514,even
89.36565663637293,like
84.44983454768827,kaer
83.94955623416851,little
83.94955623416851,one
81.81077721807301,morhen
81.2415060330663,said
81.2415060330663,witcher
78.53345583196409,eyes
75.82540563086188,could
69.577386194064,vesemir
67.70125502755525,want
67.70125502755525,magician
62.285154625350835,enchantress
56.869054223146414,child
54.1610040220442,thought
52.67918572255584,sword
51.45295382094199,well
51.45295382094199,know
51.45295382094199,see
48.74490361983978,away
47.213226345972004,lambert
46.03685341873757,hand
46.03685341873757,without
43.32880321763536,long
43.32880321763536,take
43.32880321763536,back
42.224917273844135,cold
41.58883083359672,time
40.62075301653315,go
37.91270281543094,head
37.91270281543094,old
37.91270281543094,come
37.91270281543094,around
37.91270281543094,moment
37.91270281543094,still
37.91270281543094,get
36.94680261461362,merigold
35.20465261432873,knew
35.20465261432873,help
35.20465261432873,make
32.49660241322652,hair
32.49660241322652,nothing
32.49660241322652,magic
32.49660241322652,anything
32.49660241322652,wanted
29.818879797456006,eskel
29.788552212124312,already
29.788552212124312,smiled
29.788552212124312,left
29.788552212124312,wind
29.788552212124312,brought
29.788552212124312,looked
27.0805020110221,please
27.0805020110221,across
27.0805020110221,fell
27.0805020110221,afraid
27.0805020110221,sleep
27.0805020110221,finally
27.0805020110221,turned
27.0805020110221,almost
27.0805020110221,together
27.0805020110221,towards
27.0805020110221,right
26.390573296152585,cut
26.390573296152585,pain
24.95329850015803,world
24.37245180991989,eye
24.37245180991989,going
24.37245180991989,look
